Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-03 09:25:00,USD,31.2500,31.9200,31.5750,31.7250
2026-05-03 09:25:00,HKD,3.8840,4.0880,4.0050,4.0750
2026-05-03 09:25:00,GBP,41.7800,43.9000,42.6750,43.3050
2026-05-03 09:25:00,AUD,22.4200,23.2000,22.6350,22.9800
2026-05-03 09:25:00,CAD,22.8100,23.7200,23.1400,23.4700
2026-05-03 09:25:00,SGD,24.2800,25.1900,24.7500,24.9700
2026-05-03 09:25:00,CHF,39.6800,40.8800,40.2900,40.6800
2026-05-03 09:25:00,JPY,0.1924,0.2052,0.1992,0.2042
2026-05-03 09:25:00,ZAR,,,1.8560,1.9460
2026-05-03 09:25:00,SEK,,,3.3800,3.5000
2026-05-03 09:25:00,NZD,18.1900,19.0400,18.5200,18.8200
2026-05-03 09:25:00,THB,0.8470,1.0370,0.9574,1.0034
2026-05-03 09:25:00,PHP,0.4500,0.5820,,
2026-05-03 09:25:00,IDR,0.0015,0.0022,,
2026-05-03 09:25:00,EUR,36.2900,37.6300,36.8050,37.4050
2026-05-03 09:25:00,KRW,0.0198,0.0237,,
2026-05-03 09:25:00,VND,0.0010,0.0014,,
2026-05-03 09:25:00,MYR,6.9470,8.4720,,
2026-05-03 09:25:00,CNY,4.5390,4.7010,4.6060,4.6660
