Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-05-06 18:42:00,USD,31.0800,31.7500,31.4050,31.5550
2026-05-06 18:42:00,HKD,3.8620,4.0660,3.9830,4.0530
2026-05-06 18:42:00,GBP,41.6800,43.8000,42.5750,43.2050
2026-05-06 18:42:00,AUD,22.4700,23.2500,22.6850,23.0300
2026-05-06 18:42:00,CAD,22.6600,23.5700,22.9900,23.3200
2026-05-06 18:42:00,SGD,24.2500,25.1600,24.7200,24.9400
2026-05-06 18:42:00,CHF,39.5900,40.7900,40.2000,40.5900
2026-05-06 18:42:00,JPY,0.1928,0.2056,0.1996,0.2046
2026-05-06 18:42:00,ZAR,,,1.8790,1.9690
2026-05-06 18:42:00,SEK,,,3.3700,3.4900
2026-05-06 18:42:00,NZD,18.3200,19.1700,18.6500,18.9500
2026-05-06 18:42:00,THB,0.8498,1.0398,0.9602,1.0062
2026-05-06 18:42:00,PHP,0.4518,0.5838,,
2026-05-06 18:42:00,IDR,0.0015,0.0022,,
2026-05-06 18:42:00,EUR,36.2600,37.6000,36.7750,37.3750
2026-05-06 18:42:00,KRW,0.0201,0.0240,,
2026-05-06 18:42:00,VND,0.0009,0.0014,,
2026-05-06 18:42:00,MYR,6.9950,8.5200,,
2026-05-06 18:42:00,CNY,4.5270,4.6890,4.5940,4.6540
