Date,Currency,Cash,Cash.1,Spot,Spot.1
2026-04-09 15:54:00,USD,31.3500,32.0200,31.7000,31.8000
2026-04-09 15:54:00,HKD,3.8970,4.1010,4.0230,4.0830
2026-04-09 15:54:00,GBP,41.3200,43.4400,42.3300,42.7300
2026-04-09 15:54:00,AUD,21.9300,22.7100,22.2200,22.4200
2026-04-09 15:54:00,CAD,22.4200,23.3300,22.8200,23.0200
2026-04-09 15:54:00,SGD,24.3200,25.2300,24.8100,24.9900
2026-04-09 15:54:00,CHF,39.3300,40.5300,40.0100,40.2600
2026-04-09 15:54:00,JPY,0.1905,0.2033,0.1978,0.2018
2026-04-09 15:54:00,ZAR,,,1.8860,1.9660
2026-04-09 15:54:00,SEK,,,3.3700,3.4700
2026-04-09 15:54:00,NZD,18.0500,18.9000,18.4300,18.6300
2026-04-09 15:54:00,THB,0.8619,1.0519,0.9753,1.0153
2026-04-09 15:54:00,PHP,0.4654,0.5974,,
2026-04-09 15:54:00,IDR,0.0015,0.0022,,
2026-04-09 15:54:00,EUR,36.2200,37.5600,36.8400,37.2400
2026-04-09 15:54:00,KRW,0.0197,0.0236,,
2026-04-09 15:54:00,VND,0.0010,0.0014,,
2026-04-09 15:54:00,MYR,6.9370,8.4620,,
2026-04-09 15:54:00,CNY,4.5460,4.7080,4.6180,4.6680
