Date,Buy_cash,Buy_spot,Sell_cash,Sell_spot
2025/08/14 00:00:02,0.1940,0.2008,0.2068,0.2058
2025/08/14 02:00:02,0.1943,0.2011,0.2071,0.2061
2025/08/14 04:00:02,0.1950,0.2023,0.2078,0.2063
2025/08/14 06:00:02,0.1950,0.2023,0.2078,0.2063
2025/08/14 08:00:05,0.1952,0.2025,0.2080,0.2065
2025/08/14 10:00:05,0.1954,0.2027,0.2082,0.2067
2025/08/14 12:00:07,0.1954,0.2022,0.2082,0.2072
2025/08/14 14:00:05,0.1953,0.2021,0.2081,0.2071
2025/08/14 16:00:06,0.1943,0.2011,0.2071,0.2061
2025/08/14 18:00:07,0.1937,0.2005,0.2065,0.2055
2025/08/14 20:00:07,0.1935,0.2003,0.2063,0.2053
2025/08/14 22:00:07,0.1936,0.2004,0.2064,0.2054
2025/08/15 00:00:03,0.1937,0.2005,0.2065,0.2055
2025/08/15 02:00:03,0.1938,0.2006,0.2066,0.2056
2025/08/15 04:00:03,0.1947,0.2020,0.2075,0.2060
2025/08/15 06:00:02,0.1948,0.2021,0.2076,0.2061
2025/08/15 08:00:02,0.1950,0.2023,0.2078,0.2063
